product_name,id,current_price,original_price,discount,discount_rate,short_description,rating_average,inventory_status,brand_name,product_link
"Điện Thoại Người Già Masstel Fami 60 4G - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói, SOS, Đèn Pin Kép,... Hàng Chính Hãng",170448099,880000,880000,0,0,"       Điện Thoại Người Già Masstel Fami 60 4G - Loa To, FM Không Dây, SOS, Đọc Số Bằng Giọng Nói, Đèn Pin Kép, Hỗ Trợ 4G LTE, MỚI 100%, CHÍNH HÃNG 100% được phân phối chính thức tại DI ĐỘNG IZI....",5.0,available,Masstel,https://tiki.vn/product-p170448099.html?spid=195941425
Máy Đọc Sách Kindle Oasis (10th Gen) 2019- 8GB - Hàng Chính Hãng,25949745,6730000,8190000,1460000,18,Thiết kế siêu nhẹMáy Đọc Sách Kindle Oasis 10th Generation - 8Gb mang đến cho bạn trải nghiệm bất ngờ khi lần đầu tiên cầm máy trên tay khi trọng lượng rất nhẹ đôi khi có cảm giác như nó không có trọ...,4.5,available,Kindle,https://tiki.vn/product-p25949745.html?spid=25949747
"Điện thoại Oukitel WP19(chống sốc ,chống nước ,Pin 21000mAh ,Ram 8G ,Rom 256G ,Tầm nhìn ban đêm 64MP ,  Máy ảnh 90Hz ,Điện thoại Helio G95 )-hàng chính hãng",192859201,10990000,10990000,0,0,"Màn hình  LCD 6,78 inchMàn hình cảm ứng điện dung IPS LCD, 16 triệu màuĐộ phân giải  1080 x 2400 pixel, tỷ lệ 18: 9 , Mật độ 395 ppiKích thước 161,7 x 78,5 x 14 mm , nặng 485 gHai SIM (Nano-SIM, h...",5.0,available,Oukitel,https://tiki.vn/product-p192859201.html?spid=192859202
Máy Tính Bảng Nokia T20 4GB/64GB - Hàng Chính Hãng,160638488,4589000,6290000,1701000,27,"Máy Tính Bảng Nokia T20 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp USB type C, sạc, sách hướng dẫn sử dụng. Hiển thị chi tiết với màn hình lớn- Máy sử dụng tấm nền IPS LCD với kí...",4.5,available,Nokia,https://tiki.vn/product-p160638488.html?spid=160638490
Máy tính bảng Nexta Smart Study 1 - Hàng Chính Hãng ,162355432,4900000,4900000,0,0,"MÁY TÍNH BẢNG HỌC TẬP NEXTA SMART STUDY 1 Không chỉ là một máy tính bảng thuần túy, Nexta Smart Study 1 là giải pháp toàn diện hỗ trọ phụ huynh trong quá trình giáo dục học sinh tại nhà.Hệ thống học...",5.0,available,Nexta Smart Study 1,https://tiki.vn/product-p162355432.html?spid=162355434
Điện thoại Samsung Galaxy Z Fold 4 (12GB/256GB) - Hàng chính hãng,194041787,36490000,40990000,4500000,11,...,5.0,available,Samsung,https://tiki.vn/product-p194041787.html?spid=194041789
"Điện thoại Masstel IZI 20 4G , Pin 1700 mAh - Hàng chính hãng ",167465704,489000,550000,61000,11,"Cấu hình Điện thoại Masstel IZI 20 4G Màn hình: TFT LCD1.77""262.000 màuSIM: 2 Nano SIMHỗ trợ 4G VoLTEDanh bạ: 500 sốThẻ nhớ: MicroSD, hỗ trợ tối đa 32 GBCamera sau: 0.08 MPRadio FM: FM không cầ...",4.7,available,Masstel,https://tiki.vn/product-p167465704.html?spid=167465706
Điện Thoại Oppo Reno8 4G (8GB/256GB) - Hàng Chính Hãng,194490386,8290000,8990000,700000,8,...,4.2,available,OPPO,https://tiki.vn/product-p194490386.html?spid=194490390
"Bao da máy đọc sách Kindle Oasis Gen 2, Gen 3",133545037,490000,490000,0,0,"- Bao da chính hãng dành cho kindle Oasis gen 2 và gen 3 loại 7 inch, chức năng tự động đóng tắt màn hình. Trọng lượng nhẹ chỉ khoảng 100gram nhưng vẫn giữ được độ cứng cáp của mặt nhựa phía sau và ph...",4.7,available,OEM,https://tiki.vn/product-p133545037.html?spid=133545045
"Điện thoại TECNO Spark 8C (4GB/128GB) - RAM tùy biến mở rộng tới 7GB |Pin 5000 mAh| 6.6"" HD+ 90Hz (KG5k) - Hàng chính hãng",173164387,2990000,3490000,500000,14,     Thông số kỹ thuậtCông nghệ Memory Fusion (Bộ Nhớ Hợp Nhất) được thiết kế để tận dụng bộ nhớ chỉ đọc (ROM) không được sử dụng và chuyển chúng cho các hoạt độn...,5.0,available,Tecno,https://tiki.vn/product-p173164387.html?spid=173164389
Điện thoại Xiaomi Redmi Note 11 | Pin 5000mAh | Snapdragon 680 | Sạc nhanh 33W - Hàng chính hãng,195436019,4340000,4990000,650000,13,"Thông số kỹ thuật: Dung lượng: 4+64GB/4+128GB/6+128GBMàn hình: 90Hz 643"" FHD + AMODELED DotDisplayPin: 5.000mAhChip: Snapdragon 680Camera: 50MP + 8MP + 2MP + 2MPCamera trước: 13MPÂm thanh : Lo...",5.0,available,Xiaomi,https://tiki.vn/product-p195436019.html?spid=195436021
Điện Thoại Samsung Galaxy M12 (4GB/64GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,160203316,3499000,3699000,200000,5,"Cấu hình Điện thoại Samsung Galaxy M12 Màn hình: 6.5""HD+Hệ điều hành: Android 11Camera sau: Chính 48 MP & Phụ 5 MP, 2 MP, 2 MPCamera trước: 8 MPChip: Exynos 850RAM: 4 GBBộ nhớ trong: 64 GB...",5.0,available,Samsung,https://tiki.vn/product-p160203316.html?spid=160203318
Máy tính bảng Samsung Galaxy Tab A7 Lite 32GB Xám - Hàng Chính Hãng,186149961,3690000,4490000,800000,18,"Màn hình 8.7 inch WXGA+ (1340x800) hiển thị hình ảnh rõ nét, chân thựcVPU Mediatek MT8768T cho hiệu năng ổn định, xử lý tác vụ nhanh chóngDung lượng pin 5100 mAh, sạc nhanh 15W, thoải mái trải nghiệ...",5.0,available,Samsung,https://tiki.vn/product-p186149961.html?spid=186149962
Điện thoại bàn cổ điển DT04,53330127,2000000,2000000,0,0,"Điện thoại bàn cổ điển đặc biệt phù hợp với các thiết kế tân cổ điển đang là xu hương thiết kế hiện nay. Dễ dàng kết hợp với nội thất Phòng khách, Phòng ngủ, Quán cafe, Nhà hàng, Văn phòng, Khách sạn....",4.0,available,OEM,https://tiki.vn/product-p53330127.html?spid=54664188
Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB) - Hàng chính hãng,194037967,22490000,25990000,3500000,13,...,5.0,available,Samsung,https://tiki.vn/product-p194037967.html?spid=194037971
Điện thoại để bàn Panasonic KX-TS560 hàng chính hãng,16518032,595000,595000,0,0,"Được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với nhiều màu sắc khác nhau, thiết bị cho bạn có thể lựa chọn màu sắc phù hợp với căn phòng của mình. Panasonic KX- TS560 thích hợp dùng trong...",5.0,available,Panasonic,https://tiki.vn/product-p16518032.html?spid=49302194
Điện Thoại Cố Định Panasonic KX-TS580MX - Hàng chính hãng,11415485,940000,940000,0,0,"Điện thoại bàn Panasonic KX-TS580K - Mầu đen Trắng·Màn hình LCD hiển thị rõ ràng và dễ đọc.·Hiển thị số điện thoại gọi đến, gọi đi.·Nhớ 50 số điện thoại gọi đến, 20 số gọi đi.·Danh bạ nhớ 50 tên v...",4.8,available,Panasonic,https://tiki.vn/product-p11415485.html?spid=53635663
Điện thoại Nokia 105 4G - Hàng chính hãng,141087694,709000,750000,41000,5,"Màn hình: TFT LCD 1.8""Danh bạ: 2000 sốRadio FM: FM không cần tai ngheJack cắm tai nghe: 3.5 mmMạng di động: Hỗ trợ 4GGiao diện trực quan, dễ sử dụngBàn phím rời với độ đàn hồi tốtCổng kết nô...",5.0,available,Nokia,https://tiki.vn/product-p141087694.html?spid=141087699
Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,4048043,294000,294000,0,0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TS500 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",4.8,available,Panasonic,https://tiki.vn/product-p4048043.html?spid=54002402
Điện thoại bàn Panasonic KX-TGC212 hàng chính hãng,181927801,1590000,1590000,0,0,"Màn hình LCD 1.6” hiển thị rõ nét, đèn màn hình màu cam.- Danh bạ lưu 50 tên và số, chia sẻ danh bạ giữa các tay con- Hiển thị 50 số gọi đến, 10 số gọi đi, 6 số gọi nhanh- Đàm thoại 3 bên- Loa ngo...",4.7,available,Panasonic,https://tiki.vn/product-p181927801.html?spid=181927802
Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu,43924153,6190000,7190000,1000000,14,"Độ phân giải màn hình cực caoMáy đọc sách Kindle Oasis 32G với màn hình 7 inch và mật độ ảnh 300 ppi, văn bản hiển thị trên thiết bị với chất lượng sắc nét, đọc như giấy thật ngay cả trong ánh sáng m...",5.0,available,Kindle,https://tiki.vn/product-p43924153.html?spid=173476396
"Điện thoại Masstel Hapi 15 (2GB/16GB) - Hàng chính hãng, Nguyên Seal",140309479,1159000,1690000,531000,31,"Điện thoại Masstel Hapi 15 2GB/16GB*Màu Sắc Black, Blue, Gold*Màn hình5.45″ HD- IPS (1132*540 px)*Hỗ Trợ 2 SIM 2 sóng, PIN: 2200mAh*Hệ Điều Hành Android 11 Go Edition*Camera Sau 5MP (Flash)*Came...",4.0,available,Masstel,https://tiki.vn/product-p140309479.html?spid=144629008
Điện Thoại Realme C21Y 3GB/32GB - Hàng Chính Hãng,137582801,2559000,3690000,1131000,31,"Điện Thoại Realme C21Y 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc USB, dụng cụ lấy sim, sách hướng dẫn sử dụng. Đột phá với ngoại hình thời thượng- Sở hữu màn hình giọt nước thời...",4.0,available,Realme,https://tiki.vn/product-p137582801.html?spid=137582803
Máy đọc sách Boox Poke 4 Lite - Hàng chính hãng,196873103,3679000,3990000,311000,8,"Một sản phẩm mỏng nhẹ và dễ dàng bỏ túiVới kích thước 153x107x7.1 mm và trọng lượng 150g, chiếc Poke4 Lite này sẽ mang đến cho bạn sự thoải mái và dễ dàng cầm chỉ với một tay khi sử dụng. Bạn cũng có...",5.0,available,Onyx Boox,https://tiki.vn/product-p196873103.html?spid=196873105
Điện thoại Samsung Galaxy A03 32GB Đỏ - Hàng Chính Hãng,186148233,2350000,2990000,640000,21,"Camera chính có độ phân giải 48MP cho chất lượng hình ảnh rõ nét, chân thựcCamera Xóa Phông 2MP làm nổi bật chủ thể và tùy chỉnh hiệu ứng ánh sángCamera selfie độ phân giải 5MP mang đến những bức ản...",5.0,available,Samsung,https://tiki.vn/product-p186148233.html?spid=186148234
Điện Thoại Xiaomi Redmi 10C - Hàng chính hãng,195231233,3440000,3890000,450000,12,"Thông số kỹ thuật: Kích thước màn hình: 6.71 inchesCông nghệ màn hình: IPS LCDCamera sau: camera chính: 50 MP, f/1.8, PDAFCamera chân dung: 2 MP, f/2.4, (depth)Chipset: qualcomm SM6225 Snapdrago...",5.0,available,Xiaomi,https://tiki.vn/product-p195231233.html?spid=195231235
Điện thoại Mobell M239 4G - 2 SIM - Hàng chính hãng,200829966,439000,500000,61000,12,"Cấu hình Điện thoại Mobell M239Màn hình: TFT LCD1.77""65.000 màuSIM: 2 Nano SIMHỗ trợ 4G VoLTEDanh bạ: 300 sốThẻ nhớ: MicroSD, hỗ trợ tối đa 64 GBCamera sau: 8 MPRadio FM: CóJack cắm tai nghe: 3...",5.0,available,Mobell,https://tiki.vn/product-p200829966.html?spid=200829984
"Máy đọc sách Kindle Paperwhite Gen 4 10th màn hình 6 inch 300PPI, wifi, bluetooth, chống nước IPX8 - Hàng nhập khẩu",191350420,2750000,2750000,0,0,"Sản phẩm Kindle Paperwhite Gen 4 10th là sản phẩm chủ lực của AMAZON trong việc chiếm lĩnh thị trường máy đọc sách. Được ra mắt từ năm 2018. Sản phẩm có 4 màu sắc lần lượt là Black, Blue Twilight, Sag...",5.0,available,Kindle,https://tiki.vn/product-p191350420.html?spid=191350426
Điện thoại Panasonic KX-TGD310CX -Hàng chính hãng,118130919,1099000,1099000,0,0, bàn Panasonic KX-TGD310CX được thiết kế đơn giản và thanh thoát nhưng rất sang trọng. Với màu đen truyền thống  Panasonic KX-TGD310CX sẽ làm cho căn phòng của bạn trở nên nổi bật và độc đáo...,5.0,available,Panasonic,https://tiki.vn/product-p118130919.html?spid=118130971
Điện thoại Mobell M539 4G - Màn hình lớn 2.8 inch - Hàng chính hãng,200848570,679000,730000,51000,7,"Cấu hình Điện thoại Mobell M539Màn hình: TFT LCD2.8""262.000 màuSIM: 2 Nano SIMHỗ trợ 4G VoLTEDanh bạ: 2000 sốThẻ nhớ: MicroSD, hỗ trợ tối đa 64 GBCamera sau: 0.08 MPRadio FM: FM không cần tai ng...",5.0,available,Mobell,https://tiki.vn/product-p200848570.html?spid=200848577
Máy Đọc Sách Kindle Paperwhite Gen 10 - Hàng Nhập Khẩu,40639597,3000000,3000000,0,0,"Kindle Paperwhite Gen 10 vừa được ra mắt sau một chu kỳ dài hơn 3 năm và nó có màn hình phẳng, chống thấm nước và Bluetooth. Đây là Kindle Paperwhite đầu tiên có tích hợp Audiobook Audible, chúng...",4.5,available,Kindle,https://tiki.vn/product-p40639597.html?spid=7198751
Điện thoại Nokia 215 4G - Hàng chính hãng,139812836,859000,900000,41000,5," Màn hình: QVGA 2.4"" Hệ điều hành: Series 30+ Chipset: Unisoc UMS9117 Bộ nhớ trong: 128 + 64MB Hỗ trợ thẻ nhớ: 32G Camera sau: Không Cổng sạc: MicroUSB Dung lượng pin: 1150mAh Bộ sản phẩm gồm: thân m...",4.0,available,Nokia,https://tiki.vn/product-p139812836.html?spid=139812838
Điện thoại Samsung Galaxy S22 Ultra 5G (12GB/256GB) - Hàng Chính Hãng ,174589577,24050000,32782000,8732000,27," Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát s...",5.0,available,Samsung,https://tiki.vn/product-p174589577.html?spid=174589583
Điện thoại Masstel IZI 10 4G - Hàng chính hãng,167465209,459000,459000,0,0,"Masstel IZI 10 4G là 1 phiên bản ""cục gạch"" khác của nhà Masstel có tích hợp 4G mang lại trải nghiệm nghe gọi cực tốt, cùng thiết kế thân thiện dễ dùng, có hỗ trợ khe cắm thẻ nhớ và dung lượng pin tốt...",5.0,available,Masstel,https://tiki.vn/product-p167465209.html?spid=195941231
Điện thoại Xiaomi Redmi 10C (4GB/128GB) - Hàng chính hãng,171897574,3359000,3890000,531000,14,"Sự lựa chọn xuất sắc nhất phân khúc đã xuất hiện, Xiaomi Redmi 10C được trang bị chip Snapdragon 680 6nm nhanh nhạy, có camera chính 50MP, sở hữu viên pin 5.000 mAh hỗ trợ sạc 18W đi kèm màn hình 6.71...",5.0,available,Xiaomi,https://tiki.vn/product-p171897574.html?spid=171897580
Điện thoại Xiaomi POCO X4 Pro 5G 6+128GB/8+256GB | Snapdragon 695G | Sạc nhanh 67W - Hàng chính hãng,195318889,6240000,8490000,2250000,27,"Điện thoại Xiaomi Poco X4 Pro 5G - Giá rẻ, cấu hình mạnh đi kèm nâng cấp cameraNhà sản xuất Xiaomi tiếp tục cho ra mắt dòng Poco X4 Pro 5G mới với nhiều tính năng cao cấp. Hứa hẹn đây sẽ là mẫu điện ...",4.8,available,Xiaomi,https://tiki.vn/product-p195318889.html?spid=195318897
Điện Thoại Samsung A73 5G 8GB/128GB - Hàng Chính Hãng,176713246,9689000,11990000,2301000,19,"Điện Thoại Samsung A73 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim và lấy thẻ nhớ. Màn hình sắc nét và chân thực- Điện thoại có mà...",4.7,available,Samsung,https://tiki.vn/product-p176713246.html?spid=176713248
Điện Thoại Nokia 105 4G - Hàng Chính Hãng,146364791,709000,750000,41000,5,"Điện Thoại Nokia 105 4G - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, pin, sạc micro USB, tai nghe,sách hướng dẫn sử dụng. Thiết Kế Sang Trọng- Toàn thân của máy được hoàn thiện từ nhựa với lớp ...",4.7,available,Nokia,https://tiki.vn/product-p146364791.html?spid=146364793
Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng Chính Hãng,174599533,17490000,26223000,8733000,33, ...,5.0,available,Samsung,https://tiki.vn/product-p174599533.html?spid=174599537
Điện thoại Samsung Galaxy S22 5G (8GB) - Hàng chính hãng,168844555,13650000,20970000,7320000,35,"Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ p...",5.0,available,Samsung,https://tiki.vn/product-p168844555.html?spid=168844557
Điện thoại di động Vivo Y21s (4+128GB) trắng - Hàng Chính Hãng,145907337,4990000,0,0,0,THÔNG SỐ KỸ THUẬT:- Hệ điều hành: Funtouch OS 11.1 (Tùy biến trên Android 11)- Chipset: Mediatek Helio G80- RAM: 4GB- Bộ nhớ trong: 128GB- Cảm ứng: Cảm ứng điện dung đa điểm- Loại màn hình:  LCD...,5.0,discontinued,Vivo,https://tiki.vn/product-p145907337.html
"Điện thoại Masstel Izi 25 4G Pin siêu khỏe, Gọi HD call- Hàng chính hãng",197651936,549000,599000,50000,8,"TÍNH NĂNG NỔI BẬTThông số kỹ thuậtMàn hình Chính: 2.4 inch, QVGA, 320 x 240 PixelsRAM 48 MBBộ nhớ trong 128 MBCPU Unisoc UMS9117Mạng : 4G LTEDung lượng pin 1400 mAhThẻ sim 2 - 2 Nano SIM...",5.0,available,Massel,https://tiki.vn/product-p197651936.html?spid=197651941
Điện thoại Masstel Lux 10 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,197960169,639000,700000,61000,9,"THÔNG TIN CHI TIẾT :  Màu Sắc : Blue, Green, Silver Dung Lượng Pin : 1400 mAh Màn hình : 2.4′ QVGA Hỗ Trợ SIM : 2 sim 2 sóng Hỗ Trợ Khác: Dự báo thời tiết, đài FM không dây, Đèn pin, X...",5.0,available,Masstel,https://tiki.vn/product-p197960169.html?spid=197960183
Điện Thoại OPPO RENO8 Z 5G (8GB/256GB) - Hàng Chính Hãng,195333531,10190000,10490000,300000,3,ĐIỆN THOẠI OPPO RENO8 Z (8GB/256GB) - HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các TTBH OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc.Tính nă...,5.0,available,OPPO,https://tiki.vn/product-p195333531.html?spid=195333535
Điện Thoại Thông Minh Xiaomi Poco F3 8GB l 256GB - Hàng Chính Hãng,191267387,7790000,9990000,2200000,22,"Sở hữu sức mạnh “vô đối” đến từ CPU của nhà Qualcomm, Xiaomi POCO F3 mang đến người dùng cơ hội trải nghiệm hiệu năng của flagship hàng đầu trong mức giá tầm trung, một “món hời” mà các tín đồ “hệ gam...",5.0,available,Xiaomi,https://tiki.vn/product-p191267387.html?spid=191267388
Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính Hãng,172335599,2449000,2699000,250000,9,"Cấu hình Điện thoại Xiaomi Redmi 9C (3GB/64GB) Màn hình: IPS LCD6.53""HD+Hệ điều hành: Android 10Camera sau: Chính 13 MP & Phụ 2 MP, 2 MPCamera trước: 5 MPChip: MediaTek Helio G35RAM: 3 GBB...",4.5,available,Xiaomi,https://tiki.vn/product-p172335599.html?spid=172338065
Điện thoại Masstel FAMI 60 4G Pin 2000 mah - Hàng chính hãng,167466044,669000,750000,81000,11,"Masstel Fami 60 là chiếc điện thoại phổ thông dành tặng riêng cho người cao tuổi với thiết kế gọn gàng, màn hình rõ nét và cụm loa ngoài cực lớn cùng pin “siêu trâu”, hỗ trợ công nghệ đàm thoại LTE 4G...",4.5,available,Masstel,https://tiki.vn/product-p167466044.html?spid=167466046
"Điện thoại Forme D666 ,Màn 2.4 inch, Pin 1800mah - Hàng chính hãng",176902805,650000,650000,0,0,"Điện thoại Forme D666 ,Màn 2.4 inch, Pin 1800mah - Hàng chính hãngChip MTK6261Màn hình: 2.4inchCamera: 0.3MpPin: 1800mAh2 Sim: 1 thường, 1 micro simThẻ nhớ ngoài: hỗ trợ thẻ Micro SD 32gbFM Rad...",0.0,available,Forme,https://tiki.vn/product-p176902805.html?spid=195946142
"Điện thoại Ulefone Armor 14 (chống nước,chống va đập,pin khủng,pin 10.000mAh,Ram 4Gb,Rom 64Gb)- hàng chính hãng",181266509,5490000,5490000,0,0,"·Chú ý : Đối với điện thoại chống nước quý khách nên đậy thật kỹ nút sạc,tai nghe,khe sim khi sủ dụ   Pin Beast 10000mAhViên pin 10000mAh khổng lồ bên trong hoàn toàn có...",5.0,available,Ulefone,https://tiki.vn/product-p181266509.html?spid=181266510
Điện thoại để bàn Panasonic KX-TS880 hàng chính hãng,16521748,975000,975000,0,0," Được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với nhiều màu sắc khác nhau, thiết bị cho bạn có thể lựa chọn màu sắc phù hợp với căn phòng của mình. Panasonic KX- TS840 thích hợp dùng tron...",5.0,available,Panasonic,https://tiki.vn/product-p16521748.html?spid=50641727
Điện thoại Masstel IZI 11 4G - Hàng chính hãng,191636459,449000,590000,141000,24,"Thông tin sản phẩmTên sản phẩm: Masstel IZI 11 4GKiểu dáng mạnh mẽKích thước: 125*42*14mm, trọng lượng 95gMàu sắc: Xanh Đen, Đỏ ĐenMàn hình màu TFT rộng 1.77 inchKết nối mạng 4GCamera: VGAHỗ t...",0.0,available,Masstel,https://tiki.vn/product-p191636459.html?spid=195891007
"Điện thoại mini siêu nhỏ Servo ,độc lạ hình cây bút,tích hợp đầy đủ các chức năng của chiếc smartphone - Hàng Chính Hãng ",143275307,1000000,0,0,0,"       +Điện thoại hình cây bút k07 sở hữu thiết rất đặc biệt chưa từng có trên thị trường Việt Nam. Máy được thiết kế với hình dáng như cây bút ( có thể viết được), được trang bị 2 khe SIM và 01 ...",4.2,out_of_stock,Servo,https://tiki.vn/product-p143275307.html
Paperwhite 5 (11th-generation) - 2021 - Hàng Nhập Khẩu,128895957,4500000,4500000,0,0,"- Màn hình : 6.8Inch, mật độ hiển thị màn hình 300ppi, đèn điều chỉnh 16 cấp độ- Kích thước : 4.9” x 6.9” x .32” (124.6 x 174.2 x 8.1 mm)- Trọng lượng : 7.23 oz (205 g)- Dung lượng : 8GB hoặc 32GB(bản...",5.0,available,OEM,https://tiki.vn/product-p128895957.html?spid=128895959
Điện Thoại Samsung A03 3GB/32GB - Hàng Chính Hãng,158741127,2249000,2990000,741000,25,"Điện Thoại Samsung A03 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim. Khung Viền Mỏng Cho Trải Nghiệm Xem Tối Ưu- Màn hình tràn viề...",5.0,available,Samsung,https://tiki.vn/product-p158741127.html?spid=158741129
Điện Thoại Xiaomi Redmi Note 11 Pro 5G 8GB/128GB - Hàng Chính Hãng,169520871,7789000,8990000,1201000,13,"Điện Thoại Xiaomi Redmi Note 11 Pro 5G 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng nhanh Thiết kế- Màn hình AMOLED 6.67 i...",5.0,available,Xiaomi,https://tiki.vn/product-p169520871.html?spid=169520873
Điện thoại Samsung Galaxy S22 Ultra 5G (8GB/128GB) - Hàng Chính Hãng,168940033,22415000,29755000,7340000,25,"Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ ...",2.0,available,Samsung,https://tiki.vn/product-p168940033.html?spid=168940035
Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,11251951,840000,840000,0,0,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",5.0,available,Panasonic,https://tiki.vn/product-p11251951.html?spid=22136773
Điện Thoại Samsung A23 4GB/128GB - Hàng Chính Hãng,172178476,4439000,5690000,1251000,22,"Điện Thoại Samsung A23 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim và lấy thẻ nhớ. Thiết Kế Tối Giản- Trang bị màn hình Full HD+...",5.0,available,Samsung,https://tiki.vn/product-p172178476.html?spid=172178479
Điện Thoại Oppo A96 (8GB/128G) - Hàng Chính Hãng,193979830,5990000,6990000,1000000,14,"Đánh giá chi tiết OPPO A96 8GB-128GBĐồng hành cùng xu hướng thiết kế mới,  thể hiện vẻ đẹp hoàn mỹ trong phân khúc, nổi bật, sang chảnh và hiện đại. Chưa dừng lại, smartphone còn là sản phẩm công ng...",5.0,available,OPPO,https://tiki.vn/product-p193979830.html?spid=193979833
Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính Hãng,197966909,3349000,3990000,641000,16,"Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, bộ sạc, dụng cụ lấy sim, sách hướng dẫn. Màn hình 90 Hz cuộn lướt mượt mà- Galaxy A04s màn hình IPS LCD kích thước ...",5.0,available,Samsung,https://tiki.vn/product-p197966909.html?spid=197966911
Điện thoại OPPO Reno8 5G (8GB/256GB) - Hàng chính hãng,195247535,13590000,13990000,400000,3,ĐIỆN THOẠI OPPO RENO8 (8GB/256GB) - HÀNG CHÍNH HÃNG.- Bảo hành 12 tháng tại các TTBH OPPO toàn quốc.- 30 NGÀY ĐỔI MỚI 1 - 1 nếu có lỗi từ nhà sản xuất tại các TTBH OPPO Toàn quốc.Tính năng...,5.0,available,OPPO,https://tiki.vn/product-p195247535.html?spid=195247537
Máy tính bảng VNPT Technology VNT Tab8 Plus 8 Inch Android 11 RAM 4GB - Hàng chính hãng,162866839,2550000,3146000,596000,19,"VNT Tab8 Plus là thiết bị máy tính bảng của VNPT TechnologySản phẩm được cung cấp dành cho chương trình “Sóng và máy tính cho em” được xây dựng và triển khai với mục đích hỗ trợ các em học sinh,đặc b...",4.5,available,VNPT Technology,https://tiki.vn/product-p162866839.html?spid=162866840
"Điện Thoại Thông Minh Tecno Pop 5 LTE 2/32GB - Màn hình 6.5"" | Mở khóa khuôn mặt + vân tay | Pin 5000 mAh - Hàng Chính Hãng",143358429,2090000,2390000,300000,13, ...,4.8,available,Tecno,https://tiki.vn/product-p143358429.html?spid=143358431
Điện thoại Vivo Y15s (3+32GB) xanh đen - Hàng Chính Hãng,145867907,3453000,3490000,37000,1,Điện Thoại Vivo Y15S RAM 3GB + 32 GB - Bảo Hành Chính Hãng THÔNG SỐ KỸ THUẬT:- RAM: 3GB- Dung lượng lưu trữ: 32GB- Dung lượng pin: 5000mAh- Số khe SIM: Hai SIM hai sóng (DSDS)- Tiện ích bảo mật...,5.0,available,Vivo,https://tiki.vn/product-p145867907.html?spid=145867908
"Điện thoại Masstel IZI 55 4G , Pin 1800mah - Hàng chính hãng",167465972,619000,629000,10000,2,"Là tín đồ trung thành của những chiếc điện thoại phổ thông sẽ rất đáng tiếc nếu không sở hữu Masstel IZI 55 trong bộ sưu tập của bạn, dòng Masstel này đáp ứng đầy đủ các chức năng cơ bản, được hãng hỗ...",4.8,available,Masstel,https://tiki.vn/product-p167465972.html?spid=167465977
